id,rank,value,grade,category,year,type
Bridgeport,59,C-,C-,6,2017,grade
Bridgeport,25,B+,B+,7,2017,grade
Bridgeport,26,B+,B+,8,2017,grade
Bridgeport,61,C,C,9,2017,grade
Bridgeport,66,D+,D+,10,2017,grade
Bridgeport,34,B,B,11,2017,grade
Bridgeport,58,D+,D+,12,2017,grade
Bridgeport,18,A,A,22,2017,grade
Bridgeport,72,D+,D+,23,2017,grade
Bridgeport,53,C,C,24,2017,grade
Buffalo,68,D+,D+,1,2017,grade
Buffalo,57,C-,C-,2,2017,grade
Buffalo,58,C,C,6,2017,grade
Buffalo,71,D+,D+,7,2017,grade
Buffalo,51,B-,B-,8,2017,grade
Buffalo,64,C-,C-,9,2017,grade
Buffalo,62,D+,D+,10,2017,grade
Buffalo,67,C,C,11,2017,grade
Buffalo,40,C,C,12,2017,grade
Buffalo,64,C-,C-,22,2017,grade
Buffalo,21,B+,B+,23,2017,grade
Buffalo,56,C-,C-,24,2017,grade
Camden,73,D+,D+,1,2017,grade
Camden,28,B,B,2,2017,grade
Camden,39,B-,B-,6,2017,grade
Camden,67,C-,C-,7,2017,grade
Camden,33,B+,B+,8,2017,grade
Camden,45,B-,B-,9,2017,grade
Camden,57,C-,C-,10,2017,grade
Camden,19,A-,A-,11,2017,grade
Camden,57,D+,D+,12,2017,grade
Camden,38,B-,B-,22,2017,grade
Camden,13,A-,A-,23,2017,grade
Camden,55,C,C,24,2017,grade
Cape Coral,75,D+,D+,1,2017,grade
Cape Coral,72,D,D,2,2017,grade
Cape Coral,57,C,C,6,2017,grade
Cape Coral,34,B,B,7,2017,grade
Cape Coral,44,B-,B-,8,2017,grade
Cape Coral,40,B-,B-,9,2017,grade
Cape Coral,73,D,D,10,2017,grade
Cape Coral,61,C,C,11,2017,grade
Cape Coral,78,F,F,12,2017,grade
Cape Coral,33,B,B,22,2017,grade
Cape Coral,69,C-,C-,23,2017,grade
Cape Coral,68,D+,D+,24,2017,grade
Charleston,58,C,C,1,2017,grade
Charleston,41,B-,B-,2,2017,grade
Charleston,31,B-,B-,6,2017,grade
Charleston,43,B-,B-,7,2017,grade
Charleston,32,B+,B+,8,2017,grade
Charleston,46,B-,B-,9,2017,grade
Charleston,28,B,B,10,2017,grade
Charleston,47,B-,B-,11,2017,grade
Charleston,72,F,F,12,2017,grade
Charleston,51,C,C,22,2017,grade
Charleston,19,B+,B+,23,2017,grade
Charleston,38,B-,B-,24,2017,grade
Charlotte,27,B+,B+,1,2017,grade
Charlotte,36,B,B,2,2017,grade
Charlotte,30,B-,B-,6,2017,grade
Charlotte,20,B+,B+,7,2017,grade
Charlotte,16,A,A,8,2017,grade
Charlotte,38,B,B,9,2017,grade
Charlotte,23,B+,B+,10,2017,grade
Charlotte,21,A-,A-,11,2017,grade
Charlotte,22,B-,B-,12,2017,grade
Charlotte,31,B,B,22,2017,grade
Charlotte,29,B,B,23,2017,grade
Charlotte,36,B-,B-,24,2017,grade
Chicago,69,D+,D+,1,2017,grade
Chicago,66,D+,D+,2,2017,grade
Chicago,62,C-,C-,6,2017,grade
Chicago,52,C,C,7,2017,grade
Chicago,53,B-,B-,8,2017,grade
Chicago,66,D+,D+,9,2017,grade
Chicago,63,D+,D+,10,2017,grade
Chicago,75,D+,D+,11,2017,grade
Chicago,62,D,D,12,2017,grade
Chicago,28,B+,B+,22,2017,grade
Chicago,41,B-,B-,23,2017,grade
Chicago,73,D,D,24,2017,grade
Cincinnati,21,B+,B+,1,2017,grade
Cincinnati,49,C,C,2,2017,grade
Cincinnati,11,A-,A-,6,2017,grade
Cincinnati,32,B,B,7,2017,grade
Cincinnati,10,A+,A+,8,2017,grade
Cincinnati,17,A-,A-,9,2017,grade
Cincinnati,7,A,A,10,2017,grade
Cincinnati,6,A+,A+,11,2017,grade
Cincinnati,8,A-,A-,12,2017,grade
Cincinnati,51,C,C,22,2017,grade
Cincinnati,43,B-,B-,23,2017,grade
Cincinnati,75,D,D,24,2017,grade
Cleveland,24,B+,B+,1,2017,grade
Cleveland,54,C-,C-,2,2017,grade
Cleveland,51,C,C,6,2017,grade
Cleveland,55,C,C,7,2017,grade
Cleveland,54,B-,B-,8,2017,grade
Cleveland,58,C,C,9,2017,grade
Cleveland,48,C,C,10,2017,grade
Cleveland,48,B-,B-,11,2017,grade
Cleveland,35,C,C,12,2017,grade
Cleveland,63,C-,C-,22,2017,grade
Cleveland,40,B-,B-,23,2017,grade
Cleveland,71,D,D,24,2017,grade
Colorado Springs,37,B,B,1,2017,grade
Colorado Springs,12,A-,A-,2,2017,grade
Colorado Springs,12,A-,A-,6,2017,grade
Colorado Springs,5,A,A,7,2017,grade
Colorado Springs,18,A,A,8,2017,grade
Colorado Springs,32,B,B,9,2017,grade
Colorado Springs,20,A-,A-,10,2017,grade
Colorado Springs,38,B,B,11,2017,grade
Colorado Springs,7,A,A,12,2017,grade
Colorado Springs,80,D,D,22,2017,grade
Colorado Springs,2,A+,A+,23,2017,grade
Colorado Springs,26,B+,B+,24,2017,grade
Columbia,30,B+,B+,1,2017,grade
Columbia,11,A-,A-,2,2017,grade
Columbia,43,C+,C+,6,2017,grade
Columbia,53,C,C,7,2017,grade
Columbia,22,A-,A-,8,2017,grade
Columbia,53,C+,C+,9,2017,grade
Columbia,15,A-,A-,10,2017,grade
Columbia,5,A+,A+,11,2017,grade
Columbia,17,B,B,12,2017,grade
Columbia,1,A+,A+,22,2017,grade
Columbia,80,F,F,23,2017,grade
Columbia,6,A+,A+,24,2017,grade
Columbus,66,C-,C-,1,2017,grade
Columbus,24,B+,B+,2,2017,grade
Columbus,33,B-,B-,6,2017,grade
Columbus,35,B,B,7,2017,grade
Columbus,13,A,A,8,2017,grade
Columbus,22,B+,B+,9,2017,grade
Columbus,24,B+,B+,10,2017,grade
Columbus,31,B,B,11,2017,grade
Columbus,54,D+,D+,12,2017,grade
Columbus,64,C-,C-,22,2017,grade
Columbus,20,B+,B+,23,2017,grade
Columbus,66,D+,D+,24,2017,grade
Dallas,38,B,B,1,2017,grade
Dallas,34,B,B,2,2017,grade
Dallas,26,B,B,6,2017,grade
Dallas,28,B+,B+,7,2017,grade
Dallas,20,A-,A-,8,2017,grade
Dallas,24,B+,B+,9,2017,grade
Dallas,32,B-,B-,10,2017,grade
Dallas,17,A-,A-,11,2017,grade
Dallas,16,B,B,12,2017,grade
Dallas,30,B,B,22,2017,grade
Dallas,34,B-,B-,23,2017,grade
Dallas,42,C+,C+,24,2017,grade
Denver,28,B+,B+,1,2017,grade
Denver,14,A-,A-,2,2017,grade
Denver,47,C+,C+,6,2017,grade
Denver,47,C+,C+,7,2017,grade
Denver,50,B-,B-,8,2017,grade
Denver,43,B-,B-,9,2017,grade
Denver,45,C+,C+,10,2017,grade
Denver,50,B-,B-,11,2017,grade
Denver,47,C-,C-,12,2017,grade
Denver,41,C+,C+,22,2017,grade
Denver,39,B-,B-,23,2017,grade
Denver,32,B-,B-,24,2017,grade
Detroit,72,D+,D+,1,2017,grade
Detroit,50,C,C,2,2017,grade
Detroit,55,C,C,6,2017,grade
Detroit,60,C,C,7,2017,grade
Detroit,60,C+,C+,8,2017,grade
Detroit,53,C+,C+,9,2017,grade
Detroit,41,C+,C+,10,2017,grade
Detroit,55,C+,C+,11,2017,grade
Detroit,48,C-,C-,12,2017,grade
Detroit,70,D+,D+,22,2017,grade
Detroit,30,B,B,23,2017,grade
Detroit,79,F,F,24,2017,grade
Fort Lauderdale,55,C,C,1,2017,grade
Fort Lauderdale,51,C,C,2,2017,grade
Fort Lauderdale,35,B-,B-,6,2017,grade
Fort Lauderdale,59,C,C,7,2017,grade
Fort Lauderdale,38,B,B,8,2017,grade
Fort Lauderdale,23,B+,B+,9,2017,grade
Fort Lauderdale,27,B,B,10,2017,grade
Fort Lauderdale,52,C+,C+,11,2017,grade
Fort Lauderdale,46,C-,C-,12,2017,grade
Fort Lauderdale,39,B-,B-,22,2017,grade
Fort Lauderdale,46,B-,B-,23,2017,grade
Fort Lauderdale,35,B-,B-,24,2017,grade
Fort Worth,11,A-,A-,1,2017,grade
Fort Worth,19,B+,B+,2,2017,grade
Fort Worth,15,B+,B+,6,2017,grade
Fort Worth,37,B,B,7,2017,grade
Fort Worth,11,A,A,8,2017,grade
Fort Worth,8,A,A,9,2017,grade
Fort Worth,12,A-,A-,10,2017,grade
Fort Worth,41,B-,B-,11,2017,grade
Fort Worth,39,C,C,12,2017,grade
Fort Worth,9,A+,A+,22,2017,grade
Fort Worth,44,B-,B-,23,2017,grade
Fort Worth,52,C,C,24,2017,grade
Grand Rapids,5,A+,A+,1,2017,grade
Grand Rapids,38,B-,B-,2,2017,grade
Grand Rapids,46,C+,C+,6,2017,grade
Grand Rapids,15,A-,A-,7,2017,grade
Grand Rapids,55,C+,C+,8,2017,grade
Grand Rapids,57,C,C,9,2017,grade
Grand Rapids,26,B+,B+,10,2017,grade
Grand Rapids,42,B-,B-,11,2017,grade
Grand Rapids,49,C-,C-,12,2017,grade
Grand Rapids,53,C,C,22,2017,grade
Grand Rapids,10,A,A,23,2017,grade
Grand Rapids,64,C-,C-,24,2017,grade
Greensboro,78,F,F,1,2017,grade
Greensboro,15,A-,A-,2,2017,grade
Greensboro,41,C+,C+,6,2017,grade
Greensboro,40,B-,B-,7,2017,grade
Greensboro,26,B+,B+,8,2017,grade
Greensboro,48,B-,B-,9,2017,grade
Greensboro,58,C-,C-,10,2017,grade
Greensboro,10,A,A,11,2017,grade
Greensboro,42,C,C,12,2017,grade
Greensboro,2,A+,A+,22,2017,grade
Greensboro,6,A,A,23,2017,grade
Greensboro,25,B+,B+,24,2017,grade
Greenville,36,B,B,1,2017,grade
Greenville,21,B+,B+,2,2017,grade
Greenville,3,A+,A+,6,2017,grade
Greenville,3,A+,A+,7,2017,grade
Greenville,1,A+,A+,8,2017,grade
Greenville,1,A+,A+,9,2017,grade
Greenville,11,A,A,10,2017,grade
Greenville,32,B,B,11,2017,grade
Greenville,14,B,B,12,2017,grade
Greenville,37,B-,B-,22,2017,grade
Greenville,22,B+,B+,23,2017,grade
Greenville,77,F,F,24,2017,grade
Hartford,73,D+,D+,1,2017,grade
Hartford,65,D+,D+,2,2017,grade
Hartford,67,D+,D+,6,2017,grade
Hartford,78,F,F,7,2017,grade
Hartford,75,F,F,8,2017,grade
Hartford,75,F,F,9,2017,grade
Hartford,65,D+,D+,10,2017,grade
Hartford,36,B,B,11,2017,grade
Hartford,66,D,D,12,2017,grade
Hartford,71,D+,D+,22,2017,grade
Hartford,73,D+,D+,23,2017,grade
Hartford,78,F,F,24,2017,grade
Honolulu,80,F,F,1,2017,grade
Honolulu,80,F,F,2,2017,grade
Honolulu,80,F,F,6,2017,grade
Honolulu,80,F,F,7,2017,grade
Honolulu,80,F,F,8,2017,grade
Honolulu,80,F,F,9,2017,grade
Honolulu,80,F,F,10,2017,grade
Honolulu,46,B-,B-,11,2017,grade
Honolulu,80,F,F,12,2017,grade
Honolulu,79,D,D,22,2017,grade
Honolulu,71,D+,D+,23,2017,grade
Honolulu,51,C,C,24,2017,grade
Houston,10,A-,A-,1,2017,grade
Houston,8,A,A,2,2017,grade
Houston,8,A,A,6,2017,grade
Houston,14,A-,A-,7,2017,grade
Houston,17,A,A,8,2017,grade
Houston,13,A-,A-,9,2017,grade
Houston,14,A-,A-,10,2017,grade
Houston,9,A,A,11,2017,grade
Houston,1,A+,A+,12,2017,grade
Houston,5,A+,A+,22,2017,grade
Houston,15,A-,A-,23,2017,grade
Houston,19,A-,A-,24,2017,grade
Indianapolis,29,B+,B+,1,2017,grade
Indianapolis,1,A+,A+,2,2017,grade
Indianapolis,25,B,B,6,2017,grade
Indianapolis,18,A-,A-,7,2017,grade
Indianapolis,68,D+,D+,8,2017,grade
Indianapolis,35,B,B,9,2017,grade
Indianapolis,34,B-,B-,10,2017,grade
Indianapolis,16,A-,A-,11,2017,grade
Indianapolis,29,C+,C+,12,2017,grade
Indianapolis,12,A,A,22,2017,grade
Indianapolis,48,B-,B-,23,2017,grade
Indianapolis,41,B-,B-,24,2017,grade
Jacksonville,32,B+,B+,1,2017,grade
Jacksonville,58,C-,C-,2,2017,grade
Jacksonville,52,C,C,6,2017,grade
Jacksonville,29,B,B,7,2017,grade
Jacksonville,24,A-,A-,8,2017,grade
Jacksonville,27,B,B,9,2017,grade
Jacksonville,60,D+,D+,10,2017,grade
Jacksonville,44,B-,B-,11,2017,grade
Jacksonville,63,D,D,12,2017,grade
Jacksonville,40,B-,B-,22,2017,grade
Jacksonville,60,C+,C+,23,2017,grade
Jacksonville,1,A+,A+,24,2017,grade
Kansas City,43,B,B,1,2017,grade
Kansas City,26,B,B,2,2017,grade
Kansas City,32,B-,B-,6,2017,grade
Kansas City,39,B-,B-,7,2017,grade
Kansas City,56,C+,C+,8,2017,grade
Kansas City,20,B+,B+,9,2017,grade
Kansas City,36,B-,B-,10,2017,grade
Kansas City,30,B+,B+,11,2017,grade
Kansas City,37,C,C,12,2017,grade
Kansas City,67,D+,D+,22,2017,grade
Kansas City,26,B,B,23,2017,grade
Kansas City,12,A-,A-,24,2017,grade
Knoxville,18,A-,A-,1,2017,grade
Knoxville,18,B+,B+,2,2017,grade
Knoxville,4,A+,A+,6,2017,grade
Knoxville,8,A,A,7,2017,grade
Knoxville,3,A+,A+,8,2017,grade
Knoxville,18,A-,A-,9,2017,grade
Knoxville,3,A+,A+,10,2017,grade
Knoxville,3,A+,A+,11,2017,grade
Knoxville,2,A+,A+,12,2017,grade
Knoxville,22,A-,A-,22,2017,grade
Knoxville,1,A+,A+,23,2017,grade
Knoxville,10,A,A,24,2017,grade
Las Vegas,61,C,C,1,2017,grade
Las Vegas,40,B-,B-,2,2017,grade
Las Vegas,66,C-,C-,6,2017,grade
Las Vegas,68,D+,D+,7,2017,grade
Las Vegas,61,C,C,8,2017,grade
Las Vegas,42,B-,B-,9,2017,grade
Las Vegas,55,C-,C-,10,2017,grade
Las Vegas,59,C,C,11,2017,grade
Las Vegas,60,D+,D+,12,2017,grade
Las Vegas,44,C+,C+,22,2017,grade
Las Vegas,68,C-,C-,23,2017,grade
Las Vegas,21,A-,A-,24,2017,grade
Lawrence,8,A,A,1,2017,grade
Lawrence,23,B+,B+,2,2017,grade
Lawrence,22,B,B,6,2017,grade
Lawrence,30,B,B,7,2017,grade
Lawrence,40,B,B,8,2017,grade
Lawrence,24,B+,B+,9,2017,grade
Lawrence,10,A,A,10,2017,grade
Lawrence,13,A-,A-,11,2017,grade
Lawrence,9,A-,A-,12,2017,grade
Lawrence,26,B+,B+,22,2017,grade
Lawrence,9,A,A,23,2017,grade
Lawrence,74,D,D,24,2017,grade
Los Angeles,53,C+,C+,1,2017,grade
Los Angeles,77,F,F,2,2017,grade
Los Angeles,65,C-,C-,6,2017,grade
Los Angeles,46,C+,C+,7,2017,grade
Los Angeles,64,C,C,8,2017,grade
Los Angeles,62,C,C,9,2017,grade
Los Angeles,72,D,D,10,2017,grade
Los Angeles,69,C-,C-,11,2017,grade
Los Angeles,65,D,D,12,2017,grade
Los Angeles,20,A,A,22,2017,grade
Los Angeles,35,B-,B-,23,2017,grade
Los Angeles,50,C,C,24,2017,grade
Louisville,7,A,A,1,2017,grade
Louisville,13,A-,A-,2,2017,grade
Louisville,7,A,A,6,2017,grade
Louisville,7,A,A,7,2017,grade
Louisville,2,A+,A+,8,2017,grade
Louisville,12,A-,A-,9,2017,grade
Louisville,2,A+,A+,10,2017,grade
Louisville,11,A,A,11,2017,grade
Louisville,3,A+,A+,12,2017,grade
Louisville,16,A,A,22,2017,grade
Louisville,54,C+,C+,23,2017,grade
Louisville,24,B+,B+,24,2017,grade
Memphis,6,A,A,1,2017,grade
Memphis,7,A,A,2,2017,grade
Memphis,1,A+,A+,6,2017,grade
Memphis,4,A,A,7,2017,grade
Memphis,5,A+,A+,8,2017,grade
Memphis,2,A+,A+,9,2017,grade
Memphis,4,A+,A+,10,2017,grade
Memphis,4,A+,A+,11,2017,grade
Memphis,6,A,A,12,2017,grade
Memphis,3,A+,A+,22,2017,grade
Memphis,75,D,D,23,2017,grade
Memphis,15,A-,A-,24,2017,grade
Miami,44,B-,B-,1,2017,grade
Miami,64,D+,D+,2,2017,grade
Miami,14,A-,A-,6,2017,grade
Miami,26,B+,B+,7,2017,grade
Miami,31,B+,B+,8,2017,grade
Miami,7,A,A,9,2017,grade
Miami,21,A-,A-,10,2017,grade
Miami,22,A-,A-,11,2017,grade
Miami,27,C+,C+,12,2017,grade
Miami,7,A+,A+,22,2017,grade
Miami,47,B-,B-,23,2017,grade
Miami,29,B,B,24,2017,grade
Milwaukee,19,A-,A-,1,2017,grade
Milwaukee,44,C+,C+,2,2017,grade
Milwaukee,40,C+,C+,6,2017,grade
Milwaukee,56,C,C,7,2017,grade
Milwaukee,35,B+,B+,8,2017,grade
Milwaukee,14,A-,A-,9,2017,grade
Milwaukee,33,B-,B-,10,2017,grade
Milwaukee,45,B-,B-,11,2017,grade
Milwaukee,32,C+,C+,12,2017,grade
Milwaukee,73,D+,D+,22,2017,grade
Milwaukee,59,C+,C+,23,2017,grade
Milwaukee,23,A-,A-,24,2017,grade
Minneapolis,22,B+,B+,1,2017,grade
Minneapolis,30,B,B,2,2017,grade
Minneapolis,54,C,C,6,2017,grade
Minneapolis,45,B-,B-,7,2017,grade
Minneapolis,49,B-,B-,8,2017,grade
Minneapolis,56,C,C,9,2017,grade
Minneapolis,61,D+,D+,10,2017,grade
Minneapolis,58,C+,C+,11,2017,grade
Minneapolis,51,D+,D+,12,2017,grade
Minneapolis,60,C,C,22,2017,grade
Minneapolis,27,B,B,23,2017,grade
Minneapolis,28,B+,B+,24,2017,grade
Nashville,17,A-,A-,1,2017,grade
Nashville,39,B-,B-,2,2017,grade
Nashville,45,C+,C+,6,2017,grade
Nashville,54,C,C,7,2017,grade
Nashville,65,C,C,8,2017,grade
Nashville,51,C+,C+,9,2017,grade
Nashville,42,C+,C+,10,2017,grade
Nashville,35,B,B,11,2017,grade
Nashville,23,C+,C+,12,2017,grade
Nashville,50,C+,C+,22,2017,grade
Nashville,70,D+,D+,23,2017,grade
Nashville,37,B-,B-,24,2017,grade
New Haven,60,C,C,1,2017,grade
New Haven,63,D+,D+,2,2017,grade
New Haven,71,D,D,6,2017,grade
New Haven,69,D+,D+,7,2017,grade
New Haven,71,D+,D+,8,2017,grade
New Haven,70,D,D,9,2017,grade
New Haven,69,D+,D+,10,2017,grade
New Haven,71,C-,C-,11,2017,grade
New Haven,36,C,C,12,2017,grade
New Haven,75,D+,D+,22,2017,grade
New Haven,14,A-,A-,23,2017,grade
New Haven,47,C,C,24,2017,grade
New Orleans,26,B+,B+,1,2017,grade
New Orleans,33,B,B,2,2017,grade
New Orleans,29,B,B,6,2017,grade
New Orleans,10,A,A,7,2017,grade
New Orleans,8,A+,A+,8,2017,grade
New Orleans,15,A-,A-,9,2017,grade
New Orleans,50,C,C,10,2017,grade
New Orleans,54,C+,C+,11,2017,grade
New Orleans,44,C-,C-,12,2017,grade
New Orleans,19,A,A,22,2017,grade
New Orleans,17,A-,A-,23,2017,grade
New Orleans,3,A+,A+,24,2017,grade
New York,71,D+,D+,1,2017,grade
New York,78,F,F,2,2017,grade
New York,75,F,F,6,2017,grade
New York,73,D,D,7,2017,grade
New York,70,D+,D+,8,2017,grade
New York,77,F,F,9,2017,grade
New York,74,F,F,10,2017,grade
New York,77,D,D,11,2017,grade
New York,75,F,F,12,2017,grade
New York,48,C+,C+,22,2017,grade
New York,42,B-,B-,23,2017,grade
New York,65,C-,C-,24,2017,grade
Newark,63,C-,C-,1,2017,grade
Newark,71,D,D,2,2017,grade
Newark,34,B-,B-,6,2017,grade
Newark,58,C,C,7,2017,grade
Newark,39,B,B,8,2017,grade
Newark,37,B,B,9,2017,grade
Newark,30,B-,B-,10,2017,grade
Newark,29,B+,B+,11,2017,grade
Newark,38,C,C,12,2017,grade
Newark,35,B,B,22,2017,grade
Newark,67,C,C,23,2017,grade
Newark,61,C-,C-,24,2017,grade
Oakland,47,B-,B-,1,2017,grade
Oakland,59,D+,D+,2,2017,grade
Oakland,64,C-,C-,6,2017,grade
Oakland,72,D+,D+,7,2017,grade
Oakland,67,D+,D+,8,2017,grade
Oakland,74,D,D,9,2017,grade
Oakland,49,C,C,10,2017,grade
Oakland,65,C,C,11,2017,grade
Oakland,53,D+,D+,12,2017,grade
Oakland,68,D+,D+,22,2017,grade
Oakland,36,B-,B-,23,2017,grade
Oakland,14,A-,A-,24,2017,grade
Oklahoma City,14,A-,A-,1,2017,grade
Oklahoma City,6,A,A,2,2017,grade
Oklahoma City,2,A+,A+,6,2017,grade
Oklahoma City,1,A+,A+,7,2017,grade
Oklahoma City,15,A,A,8,2017,grade
Oklahoma City,3,A+,A+,9,2017,grade
Oklahoma City,1,A+,A+,10,2017,grade
Oklahoma City,1,A+,A+,11,2017,grade
Oklahoma City,13,B+,B+,12,2017,grade
Oklahoma City,6,A+,A+,22,2017,grade
Oklahoma City,77,D,D,23,2017,grade
Oklahoma City,69,D+,D+,24,2017,grade
Omaha,31,B+,B+,1,2017,grade
Omaha,62,D+,D+,2,2017,grade
Omaha,36,B-,B-,6,2017,grade
Omaha,16,A-,A-,7,2017,grade
Omaha,14,A,A,8,2017,grade
Omaha,47,B-,B-,9,2017,grade
Omaha,46,C,C,10,2017,grade
Omaha,23,A-,A-,11,2017,grade
Omaha,28,C+,C+,12,2017,grade
Omaha,4,A+,A+,22,2017,grade
Omaha,50,B-,B-,23,2017,grade
Omaha,31,B,B,24,2017,grade
Orlando,45,B-,B-,1,2017,grade
Orlando,22,B+,B+,2,2017,grade
Orlando,13,A-,A-,6,2017,grade
Orlando,23,B+,B+,7,2017,grade
Orlando,21,A-,A-,8,2017,grade
Orlando,4,A+,A+,9,2017,grade
Orlando,16,A-,A-,10,2017,grade
Orlando,8,A+,A+,11,2017,grade
Orlando,18,B-,B-,12,2017,grade
Orlando,25,B+,B+,22,2017,grade
Orlando,32,B-,B-,23,2017,grade
Orlando,7,A,A,24,2017,grade
Philadelphia,42,B,B,1,2017,grade
Philadelphia,52,C,C,2,2017,grade
Philadelphia,56,C,C,6,2017,grade
Philadelphia,36,B,B,7,2017,grade
Philadelphia,46,B-,B-,8,2017,grade
Philadelphia,49,C+,C+,9,2017,grade
Philadelphia,53,C-,C-,10,2017,grade
Philadelphia,64,C,C,11,2017,grade
Philadelphia,59,D+,D+,12,2017,grade
Philadelphia,58,C,C,22,2017,grade
Philadelphia,76,D,D,23,2017,grade
Philadelphia,40,B-,B-,24,2017,grade
Phoenix,35,B,B,1,2017,grade
Phoenix,31,B,B,2,2017,grade
Phoenix,37,B-,B-,6,2017,grade
Phoenix,41,B-,B-,7,2017,grade
Phoenix,59,C+,C+,8,2017,grade
Phoenix,44,B-,B-,9,2017,grade
Phoenix,31,B-,B-,10,2017,grade
Phoenix,43,B-,B-,11,2017,grade
Phoenix,33,C+,C+,12,2017,grade
Phoenix,54,C,C,22,2017,grade
Phoenix,66,C,C,23,2017,grade
Phoenix,45,C,C,24,2017,grade
Pittsburgh,65,C-,C-,1,2017,grade
Pittsburgh,42,C+,C+,2,2017,grade
Pittsburgh,73,D,D,6,2017,grade
Pittsburgh,61,C,C,7,2017,grade
Pittsburgh,74,D,D,8,2017,grade
Pittsburgh,78,F,F,9,2017,grade
Pittsburgh,67,D+,D+,10,2017,grade
Pittsburgh,70,C-,C-,11,2017,grade
Pittsburgh,55,D+,D+,12,2017,grade
Pittsburgh,56,C,C,22,2017,grade
Pittsburgh,8,A,A,23,2017,grade
Pittsburgh,76,D,D,24,2017,grade
Portland,64,C-,C-,1,2017,grade
Portland,70,D,D,2,2017,grade
Portland,50,C+,C+,6,2017,grade
Portland,66,C-,C-,7,2017,grade
Portland,58,C+,C+,8,2017,grade
Portland,52,C+,C+,9,2017,grade
Portland,44,C+,C+,10,2017,grade
Portland,51,B-,B-,11,2017,grade
Portland,50,D+,D+,12,2017,grade
Portland,76,D+,D+,22,2017,grade
Portland,61,C,C,23,2017,grade
Portland,54,C,C,24,2017,grade
Providence,76,D,D,1,2017,grade
Providence,74,D,D,2,2017,grade
Providence,70,D,D,6,2017,grade
Providence,75,D,D,7,2017,grade
Providence,62,C,C,8,2017,grade
Providence,63,C-,C-,9,2017,grade
Providence,71,D+,D+,10,2017,grade
Providence,66,C,C,11,2017,grade
Providence,52,D+,D+,12,2017,grade
Providence,10,A+,A+,22,2017,grade
Providence,55,C+,C+,23,2017,grade
Providence,48,C,C,24,2017,grade
Raleigh,34,B,B,1,2017,grade
Raleigh,4,A,A,2,2017,grade
Raleigh,9,A,A,6,2017,grade
Raleigh,11,A,A,7,2017,grade
Raleigh,6,A+,A+,8,2017,grade
Raleigh,6,A,A,9,2017,grade
Raleigh,6,A,A,10,2017,grade
Raleigh,7,A+,A+,11,2017,grade
Raleigh,11,B+,B+,12,2017,grade
Raleigh,13,A,A,22,2017,grade
Raleigh,11,A,A,23,2017,grade
Raleigh,26,B+,B+,24,2017,grade
Richmond,48,B-,B-,1,2017,grade
Richmond,46,C+,C+,2,2017,grade
Richmond,28,B,B,6,2017,grade
Richmond,62,C,C,7,2017,grade
Richmond,41,B,B,8,2017,grade
Richmond,26,B+,B+,9,2017,grade
Richmond,22,B+,B+,10,2017,grade
Richmond,57,C+,C+,11,2017,grade
Richmond,61,D+,D+,12,2017,grade
Richmond,36,B,B,22,2017,grade
Richmond,3,A+,A+,23,2017,grade
Richmond,9,A,A,24,2017,grade
Riverside,40,B,B,1,2017,grade
Riverside,73,D,D,2,2017,grade
Riverside,53,C,C,6,2017,grade
Riverside,44,B-,B-,7,2017,grade
Riverside,42,B,B,8,2017,grade
Riverside,50,C+,C+,9,2017,grade
Riverside,52,C-,C-,10,2017,grade
Riverside,40,B-,B-,11,2017,grade
Riverside,56,D+,D+,12,2017,grade
Riverside,34,B,B,22,2017,grade
Riverside,63,C,C,23,2017,grade
Riverside,18,A-,A-,24,2017,grade
Rochester,78,F,F,1,2017,grade
Rochester,68,D+,D+,2,2017,grade
Rochester,78,F,F,6,2017,grade
Rochester,70,D+,D+,7,2017,grade
Rochester,78,F,F,8,2017,grade
Rochester,76,F,F,9,2017,grade
Rochester,78,F,F,10,2017,grade
Rochester,74,D+,D+,11,2017,grade
Rochester,71,F,F,12,2017,grade
Rochester,14,A,A,22,2017,grade
Rochester,22,B+,B+,23,2017,grade
Rochester,63,C-,C-,24,2017,grade
Sacramento,57,C,C,1,2017,grade
Sacramento,61,D+,D+,2,2017,grade
Sacramento,72,D,D,6,2017,grade
Sacramento,57,C,C,7,2017,grade
Sacramento,63,C,C,8,2017,grade
Sacramento,67,D+,D+,9,2017,grade
Sacramento,64,D+,D+,10,2017,grade
Sacramento,80,F,F,11,2017,grade
Sacramento,77,F,F,12,2017,grade
Sacramento,77,D,D,22,2017,grade
Sacramento,65,C,C,23,2017,grade
Sacramento,39,B-,B-,24,2017,grade
Salt Lake City,9,A,A,1,2017,grade
Salt Lake City,25,B+,B+,2,2017,grade
Salt Lake City,38,B-,B-,6,2017,grade
Salt Lake City,31,B,B,7,2017,grade
Salt Lake City,30,B+,B+,8,2017,grade
Salt Lake City,39,B-,B-,9,2017,grade
Salt Lake City,47,C,C,10,2017,grade
Salt Lake City,53,C+,C+,11,2017,grade
Salt Lake City,30,C+,C+,12,2017,grade
Salt Lake City,15,A,A,22,2017,grade
Salt Lake City,38,B-,B-,23,2017,grade
Salt Lake City,30,B,B,24,2017,grade
San Antonio,3,A+,A+,1,2017,grade
San Antonio,27,B,B,2,2017,grade
San Antonio,10,A-,A-,6,2017,grade
San Antonio,6,A,A,7,2017,grade
San Antonio,7,A+,A+,8,2017,grade
San Antonio,19,A-,A-,9,2017,grade
